OMRÅDE;MOHERK;MOOPRIND;MOSTAT;MODERSALDER;BARNKON;TID;INDHOLD 
000;4;5418;5100;24;D;2015;2
000;4;5418;5100;24;P;2015;1
000;4;5418;5100;25;D;2015;1
000;4;5418;5100;26;P;2015;1
000;4;5418;5100;27;D;2015;1
000;4;5418;5100;27;P;2015;3
000;4;5418;5100;28;D;2015;2
000;4;5418;5100;28;P;2015;1
000;4;5418;5100;29;D;2015;4
000;4;5418;5100;29;P;2015;7
000;4;5418;5100;30;D;2015;6
000;4;5418;5100;30;P;2015;4
000;4;5418;5100;31;D;2015;4
000;4;5418;5100;32;D;2015;5
000;4;5418;5100;32;P;2015;1
000;4;5418;5100;33;D;2015;2
000;4;5418;5100;33;P;2015;4
000;4;5418;5100;34;D;2015;3
000;4;5418;5100;34;P;2015;3
000;4;5418;5100;35;D;2015;2
000;4;5418;5100;35;P;2015;2
000;4;5418;5100;36;D;2015;1
000;4;5418;5100;36;P;2015;1
000;4;5418;5100;38;P;2015;1
000;4;5418;5100;47;P;2015;1
000;4;5418;5140;26;P;2015;1
000;4;5418;5170;26;D;2015;1
000;4;5418;5170;38;D;2015;1
000;4;5418;5418;24;P;2015;1
000;4;5418;5418;26;D;2015;2
000;4;5418;5418;26;P;2015;2
000;4;5418;5418;27;D;2015;1
000;4;5418;5418;27;P;2015;3
000;4;5418;5418;28;D;2015;1
000;4;5418;5418;28;P;2015;4
000;4;5418;5418;29;P;2015;2
000;4;5418;5418;30;D;2015;2
000;4;5418;5418;30;P;2015;1
000;4;5418;5418;31;D;2015;4
000;4;5418;5418;31;P;2015;2
000;4;5418;5418;32;D;2015;3
000;4;5418;5418;32;P;2015;1
000;4;5418;5418;33;D;2015;4
000;4;5418;5418;33;P;2015;1
000;4;5418;5418;34;D;2015;1
000;4;5418;5418;34;P;2015;1
000;4;5418;5418;35;D;2015;4
000;4;5418;5418;35;P;2015;1
000;4;5418;5418;36;D;2015;1
000;4;5418;5418;37;P;2015;1
000;4;5418;5418;38;D;2015;1
000;4;5418;5418;38;P;2015;1
000;4;5418;5418;40;D;2015;1
000;4;5418;5418;43;P;2015;1
000;4;5424;5314;33;D;2015;1
000;4;5424;5424;29;P;2015;1
000;4;5424;5424;32;D;2015;1
000;4;5424;5424;35;P;2015;1
000;4;5424;5424;37;D;2015;1
000;4;5424;5424;40;D;2015;1
000;4;5424;5424;54;D;2015;1
000;4;5424;5502;33;D;2015;1
000;4;5432;5100;31;D;2015;1
000;4;5432;5100;31;P;2015;1
000;4;5432;5100;34;D;2015;1
000;4;5432;5100;36;P;2015;1
000;4;5432;5110;33;D;2015;1
000;4;5432;5120;32;D;2015;1
000;4;5432;5120;32;P;2015;1
000;4;5432;5126;37;D;2015;1
000;4;5432;5314;35;P;2015;1
000;4;5432;5390;30;D;2015;1
000;4;5432;5390;39;P;2015;1
000;4;5432;5432;21;D;2015;2
000;4;5432;5432;22;D;2015;1
000;4;5432;5432;22;P;2015;1
000;4;5432;5432;23;D;2015;2
000;4;5432;5432;23;P;2015;1
000;4;5432;5432;24;D;2015;5
000;4;5432;5432;24;P;2015;4
000;4;5432;5432;25;D;2015;3
000;4;5432;5432;25;P;2015;3
000;4;5432;5432;26;D;2015;4
000;4;5432;5432;26;P;2015;3
000;4;5432;5432;27;D;2015;3
000;4;5432;5432;27;P;2015;2
000;4;5432;5432;28;D;2015;6
000;4;5432;5432;28;P;2015;7
000;4;5432;5432;29;D;2015;5
000;4;5432;5432;29;P;2015;6
000;4;5432;5432;30;D;2015;7
000;4;5432;5432;30;P;2015;11
000;4;5432;5432;31;D;2015;13
000;4;5432;5432;31;P;2015;7
000;4;5432;5432;32;D;2015;3
000;4;5432;5432;32;P;2015;11
000;4;5432;5432;33;D;2015;8
000;4;5432;5432;33;P;2015;5
000;4;5432;5432;34;D;2015;2
000;4;5432;5432;34;P;2015;4
000;4;5432;5432;35;D;2015;3
000;4;5432;5432;35;P;2015;3
000;4;5432;5432;36;D;2015;2
000;4;5432;5432;37;D;2015;1
000;4;5432;5432;37;P;2015;1
000;4;5432;5432;38;D;2015;2
000;4;5432;5432;38;P;2015;2
000;4;5432;5432;39;D;2015;1
000;4;5432;5432;39;P;2015;1
000;4;5432;5432;40;D;2015;1
000;4;5432;5432;41;D;2015;1
000;4;5432;5432;41;P;2015;1
000;4;5432;5432;49;D;2015;1
000;4;5432;5464;30;D;2015;2
000;4;5432;5514;29;D;2015;1
000;4;5434;5100;42;D;2015;1
000;4;5434;5120;31;D;2015;1
000;4;5434;5434;24;D;2015;1
000;4;5434;5434;25;P;2015;1
000;4;5434;5434;26;D;2015;1
000;4;5434;5434;28;D;2015;1
000;4;5434;5434;28;P;2015;2
000;4;5434;5434;29;P;2015;2
000;4;5434;5434;30;D;2015;1
000;4;5434;5434;30;P;2015;3
000;4;5434;5434;31;D;2015;1
000;4;5434;5434;31;P;2015;1
000;4;5434;5434;32;D;2015;1
000;4;5434;5434;32;P;2015;1
000;4;5434;5434;33;D;2015;4
000;4;5434;5434;33;P;2015;1
000;4;5434;5434;34;P;2015;3
000;4;5434;5434;35;D;2015;1
000;4;5434;5434;35;P;2015;1
000;4;5434;5434;36;D;2015;2
000;4;5434;5434;37;D;2015;1
000;4;5434;5434;37;P;2015;2
000;4;5434;5434;38;P;2015;2
000;4;5434;5434;39;D;2015;1
000;4;5434;5434;40;D;2015;1
000;4;5436;5100;18;P;2015;1
000;4;5436;5100;19;D;2015;3
000;4;5436;5100;20;D;2015;4
000;4;5436;5100;20;P;2015;2
000;4;5436;5100;21;D;2015;2
000;4;5436;5100;21;P;2015;1
000;4;5436;5100;22;D;2015;3
000;4;5436;5100;22;P;2015;3
000;4;5436;5100;23;D;2015;1
000;4;5436;5100;23;P;2015;7
000;4;5436;5100;24;D;2015;3
000;4;5436;5100;24;P;2015;8
000;4;5436;5100;25;D;2015;12
000;4;5436;5100;25;P;2015;9
000;4;5436;5100;26;D;2015;7
000;4;5436;5100;26;P;2015;7
000;4;5436;5100;27;D;2015;5
